GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,533606.56768073,7474539.84013341,414.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533839.94120627,7474137.30896526,414.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533909.50062406,7474060.82020701,414.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534042.55063719,7473964.31931216,414.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534169.68955427,7473944.81766203,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534239.73918407,7473969.82019463,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534309.9293032,7474007.3199388,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534405.59981654,7474076.81107371,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534559.28905061,7474298.81947829,423.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534924.68985956,7474895.34012237,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535122.78808058,7475116.85175051,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535358.73926261,7475236.84846621,424.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,535607.23004652,7475343.35990072,429.,Rocklea_Inlier_metagranitic_unit
